,회사명,항목명,항목코드,당기
30569,삼성전자,기타포괄손익-공정가치금융자산,entity00126380_udf_BS_201851017830322_NoncurrentAssets,8920712000000.0
14523,대교,기타포괄손익-공정가치금융자산,entity00108913_udf_BS_201859171740208_NoncurrentAssets,73548644000.0
31025,삼양홀딩스,기타포괄손익-공정가치금융자산,entity00126937_udf_BS_2019314104240813_NoncurrentAssets,233769000000.0
72224,포비스티앤씨,기타포괄손익-공정가치금융자산,entity00125725_udf_BS_20181110151130614_NoncurrentAssets,3133576400.0
76191,한국코퍼레이션,기타포괄손익-공정가치금융자산,entity00302078_udf_BS_201858114255487_NoncurrentAssets,13895698000.0
79963,헬릭스미스,기타포괄손익-공정가치금융자산,entity00359395_udf_BS_201932191951681_NoncurrentAssets,1562500000.0
64401,컴투스,기타포괄손익-공정가치금융자산,entity00476498_udf_BS_201881415358509_NoncurrentAssets,7923902000.0
49163,예스티,기타포괄손익-공정가치금융자산,entity00530556_udf_BS_2019326111223610_NoncurrentAssets,735798300.0
75413,한국아트라스비엑스,기타포괄손익-공정가치금융자산,entity00159290_udf_BS_201971320191818_NoncurrentAssets,283997200.0
34643,세미콘라이트,기타포괄손익-공정가치금융자산,entity00957568_udf_BS_20195814497446_NoncurrentAssets,
51714,우진비앤지,기타포괄손익-공정가치금융자산,entity00103547_udf_BS_201952152153349_NoncurrentAssets,14000000.0
70914,파루,기타포괄손익-공정가치금융자산,entity00266934_udf_BS_201932315741271_NoncurrentAssets,34617536.0
70059,톱텍,기타포괄손익-공정가치금융자산,entity00531917_udf_BS_2019328175241924_NoncurrentAssets,12838420000.0
37703,신성이엔지,기타포괄손익-공정가치금융자산,entity00136271_udf_BS_2018510171342543_NoncurrentAssets,19051200000.0
76886,한라홀딩스,기타포괄손익-공정가치금융자산,entity00299002_udf_BS_2018510202445789_NoncurrentAssets,8212084000.0
61229,제일기획,기타포괄손익-공정가치금융자산,entity00148276_udf_BS_201851084219190_NoncurrentAssets,17062312000.0
6572,SK머티리얼즈,기타포괄손익-공정가치금융자산,entity00110051_udf_BS_2018511164242386_NoncurrentAssets,196660740.0
24045,만도,기타포괄손익-공정가치금융자산,entity01042775_udf_BS_201851510524151_NoncurrentAssets,21651577000.0
15306,대성에너지,기타포괄손익-공정가치금융자산,entity00787376_udf_BS_20188993111777_NoncurrentAssets,7621048000.0
49283,오디텍,기타포괄손익-공정가치금융자산,entity00529815_udf_BS_201931214753877_NoncurrentAssets,2010948900.0
77186,한미약품,기타포괄손익-공정가치금융자산,entity00828497_udf_BS_2020318183851947_NoncurrentAssets,46553006000.0
732,CJ프레시웨이,기타포괄손익-공정가치금융자산,entity00127954_udf_BS_2020320175923152_NoncurrentAssets,2860900.0
31237,삼원테크,기타포괄손익-공정가치금융자산,entity00373021_udf_BS_201811811828521_NoncurrentAssets,886875000.0
53880,유니테스트,기타포괄손익-공정가치금융자산,entity00540447_udf_BS_2019228133613649_NoncurrentAssets,1086674300.0
70803,파라다이스,기타포괄손익-공정가치금융자산,entity00171265_udf_BS_201851595712909_NoncurrentAssets,1427886000.0
72171,평화홀딩스,기타포괄손익-공정가치금융자산,entity00155124_udf_BS_20181113144545833_NoncurrentAssets,505180000.0
21209,디오스텍,기타포괄손익-공정가치금융자산,entity01031502_udf_BS_201941810461096_NoncurrentAssets,1568435500.0
67429,코웰패션,기타포괄손익-공정가치금융자산,entity00155948_udf_BS_201881091330687_NoncurrentAssets,2300000000.0
29403,비피도,기타포괄손익-공정가치금융자산,entity01109070_udf_BS_201911610111707_NoncurrentAssets,37679364.0
76395,한국타이어앤테크놀로지,기타포괄손익-공정가치금융자산,entity00937324_udf_BS_2018514151147263_NoncurrentAssets,40314270000.0
76733,한독,기타포괄손익-공정가치금융자산,entity00161046_udf_BS_2018511113033279_NoncurrentAssets,20172396.0
4741,NAVER,기타포괄손익-공정가치금융자산,entity00266961_udf_BS_20185313934356_NoncurrentAssets,675602400000.0
12556,넥센타이어,기타포괄손익-공정가치금융자산,entity00173874_udf_BS_2019111315012798_NoncurrentAssets,32513698000.0
75776,한국정보공학,기타포괄손익-공정가치금융자산,entity00261957_udf_BS_201937154743314_NoncurrentAssets,389747000.0
4728,NAVER,기타포괄손익-공정가치금융자산,entity00266961_udf_BS_20185313652863_CurrentAssets,63916530000.0
44270,에스원,기타포괄손익-공정가치금융자산,entity00158501_udf_BS_2019424141317650_NoncurrentAssets,10270707000.0
63435,진원생명과학,기타포괄손익-공정가치금융자산,entity00118521_udf_BS_201811883248558_NoncurrentAssets,281168260.0
31374,삼지전자,기타포괄손익-공정가치금융자산,entity00128315_udf_BS_20188148142583_NoncurrentAssets,14507349000.0
48551,영신금속,기타포괄손익-공정가치금융자산,entity00140858_udf_BS_2019331152127225_NoncurrentAssets,11117880.0
35765,셀루메드,기타포괄손익-공정가치금융자산,entity00310156_udf_BS_20193282196268_NoncurrentAssets,1578044900.0
67485,코웰패션,기타포괄손익-공정가치금융자산평가손익,entity00155948_udf_BS_201881092911830_ElementsOfOtherStockholdersEquity,-3104989700.0
70862,파라텍,기타포괄손익-공정가치측정금융자,entity00105138_udf_BS_2020326173046508_NoncurrentAssets,626000000.0
40558,아세아시멘트,기타포괄손익-공정가치측정금융자산,entity00990165_udf_BS_2018510145116814_NoncurrentAssets,3319237400.0
40413,아바텍,기타포괄손익-공정가치측정금융자산,entity00442048_udf_BS_20203518127155_NoncurrentAssets,4533300000.0
23611,리드코프,기타포괄손익-공정가치측정금융자산,entity00117708_udf_BS_2020313115940392_udf_BS_2020313115910112_AssetsAbstract,1000000.0
51429,우성사료,기타포괄손익-공정가치측정금융자산,entity00142661_udf_BS_2019103110224943_NoncurrentAssets,1595879000.0
4498,LS산전,기타포괄손익-공정가치측정금융자산,entity00105855_udf_BS_20185913332236_NoncurrentAssets,709881800.0
47243,엔케이,기타포괄손익-공정가치측정금융자산,entity00172228_udf_BS_2018813115553633_NoncurrentAssets,891222500.0
18450,동서,기타포괄손익-공정가치측정금융자산,entity00144395_udf_BS_20185818265141_NoncurrentAssets,8049908700.0
66211,코리아나,기타포괄손익-공정가치측정금융자산,entity00152589_udf_BS_201859192110637_NoncurrentAssets,1879551600.0
81924,화승엔터프라이즈,기타포괄손익-공정가치측정금융자산,entity01128613_udf_BS_20185101428487_NoncurrentAssets,1314849700.0
2985,KEC,기타포괄손익-공정가치측정금융자산,entity00589127_udf_BS_2019511213229986_NoncurrentAssets,985502600.0
73474,플랜티넷,기타포괄손익-공정가치측정금융자산,entity00490179_udf_BS_201851116187676_NoncurrentAssets,1664872400.0
47591,엘브이엠씨,기타포괄손익-공정가치측정금융자산,entity00838500_udf_BS_2018827111522807_NoncurrentAssets,13666640.0
19463,동원산업,기타포괄손익-공정가치측정금융자산,entity00118026_udf_BS_2018731111036762_NoncurrentAssets,212736520000.0
75327,한국선재,기타포괄손익-공정가치측정금융자산,entity00158015_udf_BS_2018598493609_NoncurrentAssets,10129350000.0
53272,윈스,기타포괄손익-공정가치측정금융자산,entity00868705_udf_BS_201931293251395_NoncurrentAssets,611421440.0
2593,JW중외제약,기타포괄손익-공정가치측정금융자산,entity00149947_udf_BS_2020328121547458_NoncurrentAssets,13493400.0
46863,엔시트론,기타포괄손익-공정가치측정금융자산,entity00641393_udf_BS_2018511105959666_NoncurrentAssets,5343845000.0
79338,한화,기타포괄손익-공정가치측정금융자산,entity00160588_udf_BS_201881310243285_udf_BS_20171113201812326_AssetsAbstract,26316338000000.0
71908,펄어비스,기타포괄손익-공정가치측정금융자산,entity01152470_udf_BS_20191112154650441_NoncurrentAssets,202500000.0
25989,무림페이퍼,기타포괄손익-공정가치측정금융자산,entity00136086_udf_BS_2018511141155774_NoncurrentAssets,625008100.0
15877,대웅제약,기타포괄손익-공정가치측정금융자산,entity00427483_udf_BS_20183121347889_NoncurrentAssets,20908225000.0
19573,동원시스템즈,기타포괄손익-공정가치측정금융자산,entity00132637_udf_BS_201851494121962_NoncurrentAssets,2024000.0
19525,동원수산,기타포괄손익-공정가치측정금융자산,entity00118044_udf_BS_202032514124233_NoncurrentAssets,583076100.0
25930,무림SP,기타포괄손익-공정가치측정금융자산,entity00121507_udf_BS_2018514113822923_NoncurrentAssets,14265795000.0
46528,에프에스티,기타포괄손익-공정가치측정금융자산,entity00223434_udf_BS_201888173830946_NoncurrentAssets,3584271400.0
67342,코웨이,기타포괄손익-공정가치측정금융자산,entity00170558_udf_BS_2018581128688_NoncurrentAssets,365501060.0
35725,센트럴바이오,기타포괄손익-공정가치측정금융자산,entity00347716_udf_BS_2020326131337745_NoncurrentAssets,100222860.0
63716,청담러닝,기타포괄손익-공정가치측정금융자산,entity00525882_udf_BS_201951314920778_NoncurrentAssets,927618560.0
40503,아세아,기타포괄손익-공정가치측정금융자산,entity00138701_udf_BS_2018510161549676_NoncurrentAssets,16044082000.0
23241,루멘스,기타포괄손익-공정가치측정금융자산,entity00406329_udf_BS_201932882210711_NoncurrentAssets,12377795000.0
48766,영풍,기타포괄손익-공정가치측정금융자산,entity00141307_udf_BS_2018514121412972_NoncurrentAssets,5012684300.0
10610,금호산업,기타포괄손익-공정가치측정금융자산,entity00106313_udf_BS_20185610344766_NoncurrentAssets,79263244000.0
42801,액토즈소프트,기타포괄손익-공정가치측정금융자산,entity00348034_udf_BS_201859144551274_NoncurrentAssets,44144243000.0
29003,비상교육,기타포괄손익-공정가치측정금융자산,entity00520887_udf_BS_201932218327768_NoncurrentAssets,1391614800.0
64225,캔서롭,기타포괄손익-공정가치측정금융자산,entity00995993_udf_BS_2018814111812889_NoncurrentAssets,4945882600.0
82120,화진,기타포괄손익-공정가치측정금융자산,entity00238977_udf_BS_20194182437321_NoncurrentAssets,5920766000.0
53461,유니드,기타포괄손익-공정가치측정금융자산,entity00159786_udf_BS_201889145943754_NoncurrentAssets,31366775000.0
37797,신세계,기타포괄손익-공정가치측정금융자산,entity00136378_udf_BS_2018513172718973_NoncurrentAssets,328631220000.0
20533,드림텍,기타포괄손익-공정가치측정금융자산,entity00415646_udf_BS_2019812132053455_NoncurrentAssets,13640162000.0
73002,풍산,기타포괄손익-공정가치측정금융자산,entity00684714_udf_BS_20185812564620_udf_BS_20171024205620700_NoncurrentAssets,5188643000.0
30449,삼성엔지니어링,기타포괄손익-공정가치측정금융자산,entity00126308_udf_BS_2018511101151658_NoncurrentAssets,31195680000.0
33492,서호전기,기타포괄손익-공정가치측정금융자산,entity00220622_udf_BS_20188818635931_NoncurrentAssets,44930200.0
12653,넥스트사이언스,기타포괄손익-공정가치측정금융자산,entity00169048_udf_BS_201811131344684_NoncurrentAssets,41781457000.0
13584,농우바이오,기타포괄손익-공정가치측정금융자산,entity00176835_udf_BS_2020314141429766_NoncurrentAssets,2215617800.0
47418,엔텔스,기타포괄손익-공정가치측정금융자산,entity00415707_udf_BS_2019319142213836_NoncurrentAssets,505774140.0
65854,코너스톤네트웍스,기타포괄손익-공정가치측정금융자산,entity00194275_udf_BS_2018114205657906_NoncurrentAssets,1115331000.0
35718,센트럴바이오,기타포괄손익-공정가치측정금융자산,entity00347716_udf_BS_20198121822522_CurrentAssets,12964542000.0
21621,디지틀조선,기타포괄손익-공정가치측정금융자산,entity00231442_udf_BS_2018730173154478_NoncurrentAssets,5532945000.0
9757,구영테크,기타포괄손익-공정가치측정금융자산,entity00202060_udf_BS_201932572655791_NoncurrentAssets,1513379100.0
79324,한화,기타포괄손익-공정가치측정금융자산비유동,entity00160588_udf_BS_20188131019839_NoncurrentAssets,17107000000.0
79313,한화,기타포괄손익-공정가치측정금융자산유동,entity00160588_udf_BS_20188139575515_CurrentAssets,50000000.0
44322,에스제이그룹,기타포괄손익-공정가치측정지분상품,entity01222432_udf_BS_202032414233087_NoncurrentAssets,2300000000.0
46753,엑시콘,기타포괄손익-공정가치측정지분상품,entity00611736_udf_BS_201881391147744_NoncurrentAssets,375000000.0
7329,THE MIDONG,기타포괄손익공정가치금융자산,entity00945208_udf_BS_202012114483739_NoncurrentAssets,5137940000.0
83412,흥아해운,기타포괄손익공정가치금융자산,entity00167208_udf_BS_201851113470970_NoncurrentAssets,6400978.0
81370,현우산업,기타포괄손익공정가치금융자산,entity00367455_udf_BS_2019326162846476_NoncurrentAssets,100000000.0
15194,대상홀딩스,기타포괄손익공정가치측정금융자산,entity00539274_udf_BS_201851410193091_NoncurrentAssets,12955490000.0
39931,아가방컴퍼니,기타포괄손익공정가치측정금융자산,entity00138446_udf_BS_2019320154252470_NoncurrentAssets,800203000.0
12504,넥센,기타포괄손익공정가치측정금융자산,entity00167192_udf_BS_2018510162121147_NoncurrentAssets,37447210000.0
27976,범양건영,기타포괄손익공정가치측정금융자산,entity00122694_udf_BS_201881316564984_NoncurrentAssets,2855532800.0
73147,퓨전,기타포괄손익공정가치측정금융자산,entity01113949_udf_BS_2019112811130402_NoncurrentAssets,10056542.0
15824,대웅,기타포괄손익공정가치측정금융자산,entity00111810_udf_BS_201881395320377_NoncurrentAssets,33832622000.0
65024,케이알피앤이,기타포괄손익공정가치측정금융자산,entity00367695_udf_BS_2018828152918479_NoncurrentAssets,2377836000.0
73965,필링크,기타포괄손익인식금융자산,entity00392691_udf_BS_2020312152713546_NoncurrentAssets,403747600.0
288,BGF,기타포괄손익인식금융자산,entity00219097_udf_BS_20185711826423_NoncurrentAssets,33659800000.0
9597,광림,기타포괄손인누계액,entity00103635_udf_BS_201941151344789_EquityAttributableToOwnersOfParent,822788700.0
67940,큐로컴,기타현금및현금성자산,entity00346407_udf_BS_2018416164340480_CashAndCashEquivalents,984980200.0
10397,글로스퍼랩스,납입자본,entity00205687_udf_BS_2017103195223558_EquityAttributableToOwnersOfParent,68140265000.0
40759,아시아경제,납입자본,entity00665676_udf_BS_20171110165558780_EquityAbstract,28701258000.0
59180,일정실업,납입자본,entity00146542_udf_BS_2018326164939187_EquityAbstract,6976820000.0
73889,필로시스헬스케어,납입자본,entity00410739_udf_BS_201831917509689_EquityAttributableToOwnersOfParent,105991990000.0
57373,이화산업,납입자본,entity00145686_udf_BS_20171023141639334_EquityAttributableToOwnersOfParent,22820000000.0
10446,금강공업,납입자본,entity00105299_udf_BS_201851220594147_EquityAttributableToOwnersOfParent,38562780000.0
68548,크린앤사이언스,납입자본,entity00185222_udf_BS_2018327192632674_EquityAttributableToOwnersOfParent,7085811700.0
25909,무림P&P,납입자본,entity00119007_udf_BS_201711211910221_EquityAbstract,277240350000.0
79942,헝셩그룹,납입자본,entity01160512_udf_BS_201942105426700_EquityAttributableToOwnersOfParent,416446340.0
56094,이마트,납입자본,entity00872984_udf_BS_201881091012247_EquityAttributableToOwnersOfParent,4332913000000.0
