종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),자본총계per자산총계,부채총계per자산총계,cluster
[900260],로스웰,649.0,기타 금융업,2020-03-31,1분기보고서,327490047377.92,271302432445.44,56187620450.240005,60610739632.64,60172921929.92001,437823048.05,266879307745.28,107549330755.84,0.8149234148703889,0.1850765851296112,2
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2017-12-31,사업보고서,85124177920.0,55048032256.0,30076149760.0,17827835904.0,15495863296.0,2331973120.0,67296346112.0,38925721600.0,0.7905667667680191,0.2094332813499199,2
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2018-12-31,사업보고서,94517977088.0,52178669568.0,42339303424.0,29947809792.0,13032051712.0,16915758080.0,64570163200.0,37757419520.0,0.683152191671248,0.3168477649930806,1
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2019-03-31,1분기보고서,95293038592.0,50278973440.0,45014061056.0,30360496128.0,12991470592.0,17369026560.0,64932540416.0,38111408128.0,0.6813985719776512,0.3186014065307475,1
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2019-06-30,반기보고서,98577719296.0,49142214656.0,49435508736.0,34130966528.0,15745982464.0,18384984064.0,64446754816.0,37620551680.0,0.6537659349014282,0.3462340858740575,1
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2019-09-30,3분기보고서,98584215552.0,39777755136.0,58806460416.0,33243977728.0,14078103552.0,19165874176.0,65340239872.0,38484082688.0,0.6627860201163249,0.3372140006577916,1
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2019-12-31,사업보고서,120035000320.0,55954161664.0,64080842752.0,54663364608.0,27134511104.0,27528853504.0,65371635712.0,38540918784.0,0.5446047864183485,0.4553952135816514,5
[071280],로체시스템즈,292.0,특수 목적용 기계 제조업,2020-03-31,1분기보고서,146108628992.0,80956022784.0,65152614400.0,80970899456.0,52753854464.0,28217044992.0,65137733632.0,38291988480.0,0.4458171572848482,0.5541828707490881,5
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2017-12-31,사업보고서,401786601472.0,89438330880.0,312348278784.0,229322244096.0,86963904512.0,142358347776.0,172464373760.0,-136180539392.0,0.4292437157639236,0.5707563250139419,0
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2018-12-31,사업보고서,506790641664.0,220141584384.0,286649057280.0,225840857088.0,74545029120.0,151295819776.0,280949784576.0,-245203550208.0,0.5543705062380937,0.4456294937619064,5
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2019-03-31,1분기보고서,511932628992.0,156818538496.0,355114090496.0,205711818752.0,58415517696.0,147296305152.0,306220826624.0,-245417295872.0,0.5981662611093018,0.4018337708949095,1
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2019-06-30,반기보고서,501150646272.0,124195913728.0,376954748928.0,187411480576.0,122022166528.0,65389309952.0,313739182080.0,-237925089280.0,0.6260376683415824,0.37396236435118196,1
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2019-09-30,3분기보고서,552342585344.0,131992141824.0,420350459904.0,241334517760.0,227391586304.0,13942923264.0,311008100352.0,-247095574528.0,0.5630710153523715,0.4369290439731284,5
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2019-12-31,사업보고서,566146105344.0,53495345152.0,512650772480.0,267765415936.0,250144636928.0,17620774912.0,298380722176.0,-260743593984.0,0.5270383728855624,0.4729616849934898,5
[032350],롯데관광개발,752.0,여행사 및 기타 여행보조 서비스업,2020-03-31,1분기보고서,658023579648.0,35806654464.0,622216871936.0,364854312960.0,322504130560.0,42350174208.0,293169233920.0,-276799586304.0,0.4455299824921571,0.5544699677102353,5
[023530],롯데쇼핑,471.0,종합 소매업,2017-12-31,사업보고서,27948488851456.0,6295311089664.0,21653176188928.0,14597135269888.0,8544529678336.0,6052606115840.0,13351352532992.0,11730312757248.0,0.4777128596810146,0.522287102800821,5
[023530],롯데쇼핑,471.0,종합 소매업,2018-12-31,사업보고서,26259308412928.0,5708395839488.0,20550913097728.0,13831935885312.0,6603742904320.0,7228192980992.0,12427372527616.0,10991566848000.0,0.4732558958596849,0.5267441041403151,5
[023530],롯데쇼핑,471.0,종합 소매업,2019-03-31,1분기보고서,33073267736576.0,5894589906944.0,27178676781056.0,20667378434048.0,7591617888256.0,13075760545792.0,12405889302528.0,10929304502272.0,0.3751032223770325,0.6248967776229676,0
[023530],롯데쇼핑,471.0,종합 소매업,2019-06-30,반기보고서,34235452751872.0,5425475354624.0,28809975824384.0,21747629817856.0,7753599287296.0,13994031054848.0,12487821885440.0,10972637954048.0,0.3647628666092977,0.6352371027623356,0
[023530],롯데쇼핑,471.0,종합 소매업,2019-09-30,3분기보고서,34136263753728.0,5406087184384.0,28730177093632.0,21652511391744.0,7848967274496.0,13803543592960.0,12483753410560.0,10936430624768.0,0.3657035667588741,0.6342964639584888,0
[023530],롯데쇼핑,471.0,종합 소매업,2019-12-31,사업보고서,33972616691712.0,6107298267136.0,27865317900288.0,22070930964480.0,8201884401664.0,13869047087104.0,11901684678656.0,9896764375040.0,0.3503317035204871,0.6496682656141837,0
[023530],롯데쇼핑,471.0,종합 소매업,2020-03-31,1분기보고서,33262680408064.0,5207088955392.0,28055590404096.0,21565353754624.0,7755434295296.0,13809918935040.0,11697326653440.0,9691153301504.0,0.3516651848238957,0.6483348151761044,0
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2017-12-31,사업보고서,1641304424448.0,697028378624.0,944276111360.0,448598409216.0,354565619712.0,94032797696.0,1192706048000.0,742245924864.0,0.7266817966454506,0.2733182233191577,2
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2018-12-31,사업보고서,1700030447616.0,716359139328.0,983671308288.0,322132443136.0,228509384704.0,93623033856.0,1377898070016.0,945969168384.0,0.8105137598848684,0.18948627866502935,2
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2019-03-31,1분기보고서,1756144861184.0,811008393216.0,945136402432.0,380674637824.0,287887360000.0,92787245056.0,1375470223360.0,943510519808.0,0.7832327809407775,0.2167672190592225,2
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2019-06-30,반기보고서,1701289394176.0,761534808064.0,939754520576.0,285767368704.0,271107686400.0,14659680256.0,1415522025472.0,983470112768.0,0.8320289483480804,0.16797105165191967,7
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2019-09-30,3분기보고서,1761293893632.0,819742048256.0,941551845376.0,297089335296.0,278972727296.0,18116610048.0,1464204525568.0,1032152481792.0,0.8313232282595575,0.16867675313593805,7
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2019-12-31,사업보고서,1792685506560.0,860529754112.0,932155752448.0,299572625408.0,282524352512.0,17048280064.0,1493112848384.0,1063061946368.0,0.8328916828524751,0.16710829886880302,7
[004000],롯데정밀화학,201.0,기초 화학물질 제조업,2020-03-31,1분기보고서,1863997718528.0,907740971008.0,956256747520.0,371026788352.0,348741206016.0,22285586432.0,1492970897408.0,1062833750016.0,0.8009510325940742,0.1990489498265052,2
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2017-12-31,사업보고서,582651674624.0,279647485952.0,303004188672.0,365061963776.0,327038140416.0,38023802880.0,217589727232.0,2883950848.0,0.37344735578494,0.6265526723347767,0
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018-12-31,사업보고서,703889670144.0,404414758912.0,299474944000.0,337394040832.0,310829187072.0,26564861952.0,366495662080.0,29483180032.0,0.5206720280538045,0.4793280184989457,5
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-03-31,1분기보고서,662163947520.0,356714545152.0,305449435136.0,301144080384.0,267307499520.0,33836582912.0,361019899904.0,25457299456.0,0.5452122563545273,0.4547877931317066,5
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-06-30,반기보고서,725937422336.0,402766331904.0,323171090432.0,346157088768.0,310381641728.0,35775442944.0,379780333568.0,56851439616.0,0.5231585008331734,0.4768414991668266,5
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-09-30,3분기보고서,688352919552.0,370359762944.0,317993156608.0,310205186048.0,267321622528.0,42883571712.0,378147733504.0,55281438720.0,0.549351535764691,0.450648464235309,5
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-12-31,사업보고서,696683397120.0,381847961600.0,314835435520.0,306273353728.0,292589731840.0,13683624960.0,390410043392.0,67700625408.0,0.5603837338537205,0.4396162661462794,5
[286940],롯데정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020-03-31,1분기보고서,612959256576.0,292212539392.0,320746684416.0,227516694528.0,211425935360.0,16090762240.0,385442545664.0,214256016.0,0.6288224568417289,0.3711775164289252,1
[280360],롯데제과,107.0,기타 식품 제조업,2017-12-31,사업보고서,1907043729408.0,532351451136.0,1374692311040.0,1079837589504.0,535761911808.0,544075677696.0,827206139904.0,3048492288.0,0.43376359290973787,0.5662364070902621,0
[280360],롯데제과,107.0,기타 식품 제조업,2018-12-31,사업보고서,2542673854464.0,704166363136.0,1838507622400.0,1284764073984.0,449280180224.0,835483860992.0,1257909911552.0,9474376704.0,0.494719332305861,0.5052807192430232,5
[280360],롯데제과,107.0,기타 식품 제조업,2019-03-31,1분기보고서,2639134982144.0,732764045312.0,1906370936832.0,1366000533504.0,539541995520.0,826458570752.0,1273134448640.0,9361817600.0,0.4824059615191496,0.5175940384808504,5
[280360],롯데제과,107.0,기타 식품 제조업,2019-06-30,반기보고서,2700123308032.0,784796483584.0,1915326824448.0,1402441302016.0,414584733696.0,987856633856.0,1297681874944.0,24262393856.0,0.4806009677720322,0.5193989836849996,5
[280360],롯데제과,107.0,기타 식품 제조업,2019-09-30,3분기보고서,2746664878080.0,822017916928.0,1924646961152.0,1406804295680.0,404035272704.0,1002768957440.0,1339860582400.0,48392818688.0,0.4878136364916138,0.5121863635083862,5
[280360],롯데제과,107.0,기타 식품 제조업,2019-12-31,사업보고서,2716174909440.0,771082747904.0,1945092227072.0,1415384399872.0,500870643712.0,914513788928.0,1300790509568.0,36051501056.0,0.4789052814850525,0.5210947185149476,5
[280360],롯데제과,107.0,기타 식품 제조업,2020-03-31,1분기보고서,2717652877312.0,811886968832.0,1905766039552.0,1439814909952.0,570593640448.0,869221269504.0,1277838098432.0,28372617216.0,0.4701991593922383,0.5298008888376152,5
[004990],롯데지주,649.0,기타 금융업,2017-12-31,사업보고서,21897058189312.0,13361717706752.0,8535339958272.0,14407224524800.0,7507641106432.0,6899583942656.0,7489833140224.0,475997274112.0,0.3420474602327998,0.6579525158238926,0
[004990],롯데지주,649.0,기타 금융업,2018-12-31,사업보고서,27618346795008.0,15476939816960.0,12141408026624.0,19184880713728.0,16339684032512.0,2845195370496.0,8433467654144.0,6029388021760.0,0.3053574392681732,0.6946426176817959,0
[004990],롯데지주,649.0,기타 금융업,2019-06-30,반기보고서,29029105139712.0,15802854014976.0,13226252173312.0,20141146374144.0,15941558599680.0,4199587774464.0,8887959814144.0,5572028006400.0,0.3061740887763438,0.6938259473451968,0
[004990],롯데지주,649.0,기타 금융업,2019-09-30,3분기보고서,29346578300928.0,16087484727296.0,13259092525056.0,20286818746368.0,15466680549376.0,4820138196992.0,9059758505984.0,5690199900160.0,0.30871600815204786,0.6912839561171766,0
[004990],롯데지주,649.0,기타 금융업,2019-12-31,사업보고서,15605750038528.0,3126610886656.0,12479139676160.0,7813213978624.0,3786892902400.0,4026320814080.0,7792536584192.0,4907248648192.0,0.499337523986577,0.500662509609245,5
[004990],롯데지주,649.0,기타 금융업,2020-03-31,1분기보고서,15590938902528.0,3212424249344.0,12378514128896.0,7910541754368.0,3889274028032.0,4021267988480.0,7680397148160.0,4774614794240.0,0.4926192833014475,0.5073807166985524,5
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2017-12-31,사업보고서,3486931222528.0,753852284928.0,2733078740992.0,2174137532416.0,867584704512.0,1306552827904.0,1312793690112.0,2146953461760.0,0.3764897000636089,0.6235102999363911,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2018-12-31,사업보고서,3311280062464.0,688715661312.0,2622564335616.0,2073864962048.0,689030430720.0,1384834531328.0,1237415100416.0,2083263741952.0,0.3736969018244897,0.6263030981755101,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2019-03-31,1분기보고서,3585904738304.0,932664311808.0,2653240426496.0,2212762222592.0,974468415488.0,1238293807104.0,1373142515712.0,2051499491328.0,0.3829277730231745,0.6170722269768255,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2019-06-30,반기보고서,3628259868672.0,995794681856.0,2632465252352.0,2304087162880.0,1275877523456.0,1028209639424.0,1324172836864.0,2006636429312.0,0.3649608585916058,0.6350391775337008,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2019-09-30,3분기보고서,3569697423360.0,949417803776.0,2620279488512.0,2210724839424.0,1180300214272.0,1030424625152.0,1358972583936.0,2038174580736.0,0.3806968554373604,0.6193031445626396,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2019-12-31,사업보고서,3256510054400.0,788387987456.0,2468121935872.0,2028505137152.0,941629505536.0,1086875631616.0,1228004917248.0,1908282097664.0,0.3770923156183086,0.6229076843816914,0
[005300],롯데칠성음료,112.0,비알코올음료 및 얼음 제조업,2020-03-31,1분기보고서,3176306573312.0,710173917184.0,2466132787200.0,1984330203136.0,1137912709120.0,846417494016.0,1191976501248.0,1878637936640.0,0.3752712383821004,0.6247288028834377,0
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2017-12-31,사업보고서,19550970052608.0,8225469497344.0,11325501603840.0,7296204144640.0,3790891384832.0,3505312759808.0,12254767480832.0,10582113648640.0,0.6268112246019872,0.3731888558474225,1
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2018-12-31,사업보고서,20799138299904.0,8143917547520.0,12655221800960.0,7254811607040.0,3961420251136.0,3293391355904.0,13544327217152.0,11784662548480.0,0.6511965554464588,0.3488034697607393,1
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2019-03-31,1분기보고서,21317615091712.0,8187836104704.0,13129778987008.0,7816415281152.0,4511407538176.0,3305007742976.0,13501199286272.0,11636654997504.0,0.6333353533304522,0.36666462207542705,1
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2019-06-30,반기보고서,21581917061120.0,8266243375104.0,13315674734592.0,7790108082176.0,4264906981376.0,3525200838656.0,13791810027520.0,11892007370752.0,0.6390447145386384,0.3609553340472216,1
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2019-09-30,3분기보고서,21306642792448.0,7646800248832.0,13659843592192.0,7087845801984.0,3547544420352.0,3540301119488.0,14218798563328.0,12142899101696.0,0.6673411058624289,0.3326589679579291,1
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2019-12-31,사업보고서,20043104518144.0,7220858716160.0,12822246326272.0,5989974671360.0,2740030275584.0,3249944395776.0,14053130895360.0,12158354063360.0,0.7011454179984152,0.2988546343176319,2
[011170],롯데케미칼,201.0,기초 화학물질 제조업,2020-03-31,1분기보고서,20045650460672.0,6962845057024.0,13082804879360.0,6070721314816.0,2803839008768.0,3266882043904.0,13974929145856.0,11841938915328.0,0.6971551845261255,0.3028448154738745,2
[002270],롯데푸드,105.0,낙농제품 및 식용빙과류 제조업,2020-03-31,1분기보고서,1416264941568.0,551640104960.0,700184395776.0,712871444480.0,603928199168.0,108943245312.0,703393431552.0,,0.4966538469654179,0.5033461067607543,5
