종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,금융자산(유동),매출채권 및 기타유동채권,매출채권,대손충당금(유동),단기미수금,공사미수금,분양미수금,대행미수금,단기미수수익,단기선급금,부가가치세대급금,단기선급비용,단기선급공사원가,단기공사유보금,단기미청구공사,유동계약자산,당기법인세자산,재고자산,원재료,재고자산평가충당금,시험재료,상품,소모품,재공품,제품,반제품,저장품,미착품,부산물,완성주택,용지,기타재고,유동확정계약자산,유동생물자산,기타유동자산,유동배출권,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,금융자산(비유동),장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금(비유동),장기미수금,장기공사미수금,장기분양미수금,장기대행미수금,장기미수수익,장기선급금,장기선급비용,장기미청구공사,비유동계약자산,장기공사유보금,유형자산,토지,건물,건물부대설비,시설물,구축물,기계장치,차량운반구,공급설비,전산장비/전산설비,공구와기구,사용권자산,임차구축물,집기,사무용비품,유형탐사평가자산,건설중인자산,렌탈자산,선박,기타유형자산,영업권,영업권 이외의 무형자산,브랜드명,무형탐사평가자산,제호와 출판표제,컴퓨터소프트웨어,라이선스와 프랜차이즈,"저작권, 특허권, 기타 산업재산권, 용역운영권","조리법, 공식, 모형, 설계 및 시제품",실용신안권,전신전화가입권,완성프로그램,미완성프로그램,사용수익기부자산,전산자동화개발,차지권,채굴권,토지사용권,개발 중인 무형자산,비유동배출권,기타무형자산,비유동확정계약자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,비유동생물자산,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,금융부채(유동),단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,단기이연수익,단기선수수익,단기선수임대료,유동성장기미지급금,미지급법인세,당기법인세부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,장기초과청구공사,비유동계약부채,장기미지급금,장기미지급비용,금융부채(비유동),장기기타보증금,장기예수금,장기예수보증금,장기선수금,장기공사선수금,장기이연수익,장기선수수익,장기선수임대료,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산(부채),퇴직보험예치금(부채),이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],이익잉여금(결손금),자본총계,자본과부채총계
[286750],나노브릭,코스닥시장상장법인,201.0,기초 화학물질 제조업,12.0,2017-12-31,사업보고서,KRW,,,2384323328.0,175168512.0,,,,,,838639744.0,0.0,,,,,,,,,,,,,1192440.0,1217079296.0,,0.0,,,,,,,,,,,,,,,114332616.0,,,,15951131648.0,3522158048.0,,,0.0,0.0,,,,,,,,,,,11377869824.0,,,,,,,,,,,,,,,,,,,,,1051104192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18335455232.0,,11103609856.0,,,,,,,,10801586944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302023040.0,,6497498624.0,,,,,,,5836313728.0,,,,,,,,,,,,,,,,,,,,,,661184640.0,,,,,,,,17601107968.0,,-21137242112.0,734346368.0,18335455232.0
[151910],나노스,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2017-12-31,사업보고서,KRW,,,45409378304.0,22792151040.0,,,,3825570560.0,,7931387904.0,0.0,,,,,,,,,,,,,11964410.0,5661874688.0,,0.0,,,,,,,,,,,,,,,3943476224.0,,,,38524588032.0,5788444000.0,,,0.0,0.0,,,,,,,,,,,31956506624.0,,,,,,,,,,,,,,,,,,,,,779638144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83933970432.0,,20831377408.0,,,,,,,,5349429248.0,,,,,,,,,,,,,,241636800.0,,,,,,,,,,,,,,,47684184.0,,29157617664.0,,,,,,,27640920512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49988993024.0,,-39556849664.0,33944973312.0,83933970432.0
[121600],나노신소재,코스닥시장상장법인,204.0,기타 화학제품 제조업,12.0,2017-12-31,사업보고서,KRW,,,61681311744.0,6529309696.0,,,,11942924384.0,12322217984.0,11073049600.0,0.0,214956432.0,,,,20603168.0,316499392.0,601501888.0,94404152.0,,,,,0.0,30968836096.0,,0.0,,,,,,,,,,,,,,,,,,,27282198528.0,8587293280.0,336133248.0,,0.0,0.0,,,,,,,,,,,19968759808.0,,,,,,,,,,,0.0,,,,,,,,,,1569310208.0,,,,,,,,,,,,,,,,,,,,,,,,1280666240.0,,,88963514368.0,,3920256512.0,3073780736.0,311887520.0,,0.0,914971712.0,,1472743680.0,240000000.0,,75925576.0,,,,43277300.0,,,,,,,,846475648.0,,,,,,,,,,,,,,,,,2129856384.0,1482986624.0,,,,382851424.0,,1100135168.0,,,,,,,,,,,,,,,,,,,,,,646869760.0,646869760.0,,,,,,,6050113024.0,,40747151360.0,82913402880.0,88963514368.0
[039860],나노엔텍,코스닥시장상장법인,271.0,의료용 기기 제조업,12.0,2017-12-31,사업보고서,KRW,,,22636242944.0,9764285440.0,,,,,6715247104.0,,0.0,,,,,,,,,,,,,11866620.0,5903314432.0,,0.0,,,,,,,,,,,,,,,241529264.0,,,,19733653504.0,,95848720.0,,0.0,0.0,,,,,,,,,,,14107995136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473826816.0,,,,,,,,42369896448.0,,16447800320.0,3151788288.0,,,,,,,12541367296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754645120.0,,2191095552.0,615000000.0,,,,,,,,,,,,,,,,,22519192.0,,,,,,,,,,,1553576448.0,,,,,,,,18638895104.0,,-3941595392.0,23730999296.0,42369896448.0
[091970],나노캠텍,코스닥시장상장법인,222.0,플라스틱제품 제조업,12.0,2017-12-31,사업보고서,KRW,,,42233966592.0,13675175936.0,,,,10430831616.0,21423939584.0,9794934784.0,0.0,553533696.0,,,,644639552.0,,,,,,,,14650695.0,5679638016.0,,0.0,,,,,,,,,,,,,,,1440560128.0,,,,31947010048.0,727715968.0,165395264.0,,0.0,0.0,,,,,,,,,,,28168685568.0,,,,,,,,,,,,,,,,,,,,,203400000.0,,,,,,,,,,,,,,,,,,,,,,,,2260813824.0,,421000768.0,74180976640.0,,18867460096.0,18699147264.0,4084626432.0,,,103558272.0,,350961920.0,14160000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168313600.0,,93000000.0,93000000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960459776.0,,9816116224.0,55220514816.0,74180976640.0
[051490],나라엠앤디,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2017-12-31,사업보고서,KRW,,,107598225408.0,11718031360.0,,,,863792256.0,43804778496.0,,0.0,,,,,,,,,,,,,,48759214080.0,,0.0,,,,,,,,,,,,,,,2452407040.0,,,,77672644608.0,2018481536.0,768057216.0,,0.0,0.0,,,,,,,,,,,67638910976.0,,,,,,,,,,,,,,,,,,,,,4302800896.0,,,,,,,,,,,,,,,,,,,,,,,,2537729792.0,,406662144.0,185270861824.0,,91875491840.0,27764867072.0,,,,,,,43770834816.0,,,,,,,,,,,,,,1241160960.0,,,,,,,,,,,,,,,19098630144.0,,14985001984.0,,,,,,,11543912128.0,,,,,,,,,,,,,,,,,,,,,,2787474432.0,,,,,,653615680.0,,106860494848.0,,56676478976.0,78410375168.0,185270861824.0
[190510],나무가,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2017-12-31,사업보고서,KRW,,,83286114304.0,18310608896.0,,,,5874571776.0,26661392384.0,,0.0,,,,,,,,,,,,,86053848.0,26473648128.0,,0.0,,,,,,,,,,,,,,,5879835136.0,,,,59128209408.0,2420059968.0,595782912.0,,0.0,0.0,,,,,,,,,,,55256150016.0,,,,,,,,,,,,,,,,,,,,,856216896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,142414315520.0,,93806288896.0,49210957824.0,,,,,,,43005153280.0,,,,,,,,,,,,,,144317424.0,,,,,,,,,,,,,,,1445857408.0,,18018400256.0,91401936.0,,,,,,15956664320.0,,,,,,,,,,,,,,,,,,,,,,1548783872.0,,,,,421550176.0,,,111824683008.0,,-25924784128.0,30589632512.0,142414315520.0
[242040],나무기술,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2017-12-31,사업보고서,KRW,,,25510998016.0,682396800.0,,,,894961600.0,19562596352.0,,0.0,,,,,,,,,,,,,0.0,2771785472.0,,0.0,,,,,,,,,,,,,,,1599257856.0,,,,2341422848.0,1311624064.0,,,0.0,0.0,,,,,,,,,,,328290656.0,,,,,,,,,,,,,,,,,,,,,354401920.0,,,,,,,,,,,,,,,,,,,,,,,,347106144.0,,,27852421120.0,,19734634496.0,15105849344.0,,,,,,,3588000000.0,,,,,,,,,,,,,,363812640.0,,,,,,,,,,,,,,,676971712.0,,651291072.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,651291072.0,,,,,,,,20385925120.0,,3844849920.0,7466494976.0,27852421120.0
[089600],나스미디어,코스닥시장상장법인,713.0,광고업,12.0,2017-12-31,사업보고서,KRW,,,241307140096.0,17298692096.0,,,,21501242944.0,198830981120.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3676218112.0,,,,74659840000.0,10938148384.0,510282944.0,,0.0,0.0,,,,,,,,,,,11734663168.0,,,,,,,,,,,0.0,,,,,,,,,,46988173312.0,,,,,,,,,,,,,,,,,,,,,,,,4486767104.0,,1808294.0,315966980096.0,,171618549760.0,157911203840.0,,,,,,,0.0,,,,,,,,,,,,,7384724480.0,,,0.0,,,,,,,,,,,,,6322620416.0,,16578668544.0,0.0,,,,,,3000000000.0,,,,,,,,,,525000000.0,,,,,,,,,,,,,9494849536.0,,,,3558818560.0,,,188197208064.0,,71709024256.0,127769763840.0,315966980096.0
[130580],나이스디앤비,코스닥시장상장법인,759.0,기타 사업지원 서비스업,12.0,2017-12-31,사업보고서,KRW,,,28885311488.0,9146608640.0,,,,14697493120.0,4890710528.0,,0.0,,,,,,,,,,,,,,2397000.0,,0.0,,,,,,,,,,,,,,,148102496.0,,,,18042836992.0,13774250368.0,882889792.0,,0.0,0.0,,,,,,,,,,,1106439168.0,,,,,,,,,,,,,,,,,,,,,2059238784.0,,,,,,,,,,,,,,,,,,,,,,,,207279776.0,,12738500.0,46928146432.0,,8136475648.0,5438111232.0,,,,,,,0.0,,,,,,659351488.0,,,,,,,,1125796992.0,,,,,,,,,,,,,,,913215872.0,,255576896.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8392052736.0,,26252283904.0,38536097792.0,46928146432.0
[036800],나이스정보통신,코스닥시장상장법인,612.0,전기 통신업,12.0,2017-12-31,사업보고서,KRW,,,395946262528.0,140821004288.0,,,,5903886592.0,208599285760.0,,0.0,,,,,,,,,,,,,64816152.0,6007698944.0,,0.0,,,,,,,,,,,,,,,34549587968.0,,,,98251210752.0,6406872224.0,0.0,,0.0,0.0,,,,,,,,,,,662284736.0,,,,,,,,,,,16117113856.0,,,,,,,,,20317394944.0,18343168000.0,,,,,,,,,,,,,,,,,,,,,,,,4575568384.0,,31828807680.0,494197473280.0,,312903434240.0,32466378752.0,,,,,,,22000001024.0,,,,,,,,,,,,,,7740968960.0,,64332008.0,,,,,,,,,,,,,250631733248.0,,650083136.0,119271896.0,,,,,,505811200.0,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,313553485824.0,,174453997568.0,180643987456.0,494197473280.0
[001260],남광토건,유가증권시장상장법인,412.0,토목 건설업,12.0,2017-12-31,사업보고서,KRW,,,104022540288.0,30344953856.0,,,,15587504.0,26525677568.0,35735384064.0,0.0,,,,,,,,,,,7957925376.0,,,127224000.0,,0.0,,,,,,,,,,,,,,,3315781888.0,,,,62393528320.0,47173954688.0,8700403712.0,,0.0,0.0,,,,,,,,,,,3490661632.0,,,,,,,,,,,,,,,,,,,,,1789729792.0,,,,,,,,,,,,,,,,,,,,,,,,,,1238779136.0,166416072704.0,,106398834688.0,51472015360.0,11976068096.0,21393328128.0,,,,,9466520192.0,,,,,,7413286400.0,,,,,,,,,,4677613056.0,,,,,,,,,,,,,,,16707244032.0,,,,,,,8499909120.0,,,,,,,,,,5761718272.0,,,,,,,,,,,,2445616640.0,,,,,,,,123106074624.0,,8430567424.0,43309989888.0,166416072704.0
[008350],남선알미늄,유가증권시장상장법인,242.0,1차 비철금속 제조업,12.0,2017-12-31,사업보고서,KRW,,,138840539136.0,4001849344.0,,,,677602616.0,,81561051136.0,0.0,,,,,,,,,,,7643994624.0,,0.0,24433168384.0,,0.0,,,,,,,,,,,,,,,3869358080.0,,,,145808867328.0,82975386496.0,,10685220.0,0.0,0.0,,,,,,,,,,,62102016000.0,,,,,,,,,,,,,,,,,,,,,68841432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,284649390080.0,,106482450432.0,21673762816.0,27713865728.0,550662528.0,,,,,53470119624.0,,,,,,,,,,,,,2499654400.0,,,0.0,,,,,,,,,,,,,574383360.0,,30357422080.0,0.0,,,,,,994564160.0,,,,,,,,,,89103496.0,,,,,,,,,,,,21804681216.0,,,,,7469073408.0,0.0,,136839872512.0,,83593871360.0,147809533952.0,284649390080.0
[004270],남성,유가증권시장상장법인,467.0,기타 전문 도매업,12.0,2017-12-31,사업보고서,KRW,,,66005491712.0,4026396160.0,,,,16641243136.0,10250717184.0,,0.0,,,,,,,,,,,,,,29040809984.0,,0.0,,,,,,,,,,,,,,,6046323200.0,,,,137430466560.0,,,,0.0,0.0,,,,,,,,,,,7667536896.0,,,,,,,,,,,,,,,,,,,,,929336000.0,,,,,,,,,,,,,,,,,,,,,,,,5819364864.0,,8966080512.0,203435950080.0,,98125914112.0,18337644544.0,,,,,,,75577262848.0,,,,,,,,,,,,,,2959880960.0,,1145389824.0,,,,,,,,,,,,,105735072.0,,17917184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133705136.0,,,,,12669555712.0,129120864.0,,116043096064.0,,55136178176.0,87392854016.0,203435950080.0
[003920],남양유업,유가증권시장상장법인,105.0,낙농제품 및 식용빙과류 제조업,12.0,2017-12-31,사업보고서,KRW,,,600832999424.0,83560448000.0,,,,204287759360.0,177158045696.0,,0.0,,,,,,,,,,,,,,131480690688.0,,0.0,,,,,,,,,,,,,,,4346044928.0,,,,429699104768.0,86326555008.0,,,0.0,0.0,,,,,,,,,,,334508294144.0,,,,,,,,,,,0.0,,,,,,,,,,5574118912.0,,,,,,,,,,,,,,,,,,,,,,,,3290149376.0,,,1035687034880.0,,127718506496.0,77365460992.0,,,,,,,28737173504.0,,,,,,,,,,,,,,2657096704.0,,,,,,1148893568.0,,,,,,,,,17809883136.0,,12995267584.0,,,,,,,119754424.0,,,,,,,,,,,,,,,,,,,,,,,12863616000.0,,,,,11897478.0,,140713771008.0,,912023158784.0,894973247488.0,1035687034880.0
[002070],남영비비안,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2017-12-31,사업보고서,KRW,,,82819104768.0,2813111040.0,,,,9128225792.0,,18499551232.0,0.0,,,,,,,,,,,,,0.0,50564014080.0,,0.0,,,,,,,,,,,,,,,1814202752.0,,,,66336382976.0,16458072832.0,,2141606656.0,0.0,0.0,,,,,,,,,,,35802734592.0,,,,,,,,,,,0.0,,,,,,,,,,6335017984.0,,,,,,,,,,,,,,,,,,,,,,,,5598955008.0,,,149155479552.0,,31514161152.0,,8202390016.0,,,,,,19323602944.0,,,,,,,,,,,,,,145677488.0,,,,,,,,,,,,,,,3842490880.0,,4857570816.0,,,,,,,3292214016.0,,,,,,,,,,,,,,,,,,,,,,1276802816.0,,,,,0.0,288553920.0,,36371730432.0,,84854480896.0,112783753216.0,149155479552.0
[091590],남화토건,코스닥시장상장법인,411.0,건물 건설업,12.0,2017-12-31,사업보고서,KRW,,,45339947008.0,8433819136.0,,,,17690132352.0,16518974464.0,9810355200.0,0.0,,,,,,,,,,,6708619264.0,,,34508764.0,,0.0,,,,,,,,34508764.0,,,,,,,2662511104.0,,,,111906471936.0,108294955520.0,,,0.0,0.0,,,,,,,,,,,3231632384.0,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,379885824.0,157246423040.0,,10409116672.0,8887973888.0,3322148096.0,5486223360.0,,,,,429516312.0,,,,,,,,,,,,,,910576704.0,,,,,,,,,,,,,,,260652176.0,,12274540544.0,3428000000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8746507264.0,100033296.0,,22683656192.0,,115636518912.0,134562758656.0,157246423040.0
[168330],내츄럴엔도텍,코스닥시장상장법인,701.0,자연과학 및 공학 연구개발업,12.0,2017-12-31,사업보고서,KRW,,,42040958976.0,6451917824.0,,,,23647664128.0,1326834944.0,3163008256.0,1879061632.0,37878016.0,,,,5010215.0,,188811712.0,,,,,,44161392.0,9523785728.0,6048166400.0,,,747000.0,,2121827072.0,1276186368.0,,92523976.0,,,,,86962168.0,,,1046595648.0,,,,43641860096.0,798571744.0,798571712.0,,,0.0,,,,,,,,,,,36114546688.0,11602663424.0,16843290624.0,,1596630016.0,,10192876544.0,130775280.0,,,,,,,1150133632.0,,645513280.0,,,,3149163264.0,6728741376.0,,,,505832896.0,2267595264.0,110763160.0,,,,,,,,,,,769387008.0,,,,,,,,,,85682823168.0,,5459761152.0,4567229952.0,1845592832.0,,,885309376.0,,1836327680.0,,,,,,,,,,,,,,,,,,,,,222820.0,,,,,,,,,167308592.0,,25503602688.0,30000000.0,,,,,,49949464064.0,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,498870976.0,,,30963363840.0,,8002630144.0,54719455232.0,85682823168.0
[253590],네오셈,코스닥시장상장법인,272.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12.0,2017-12-31,사업보고서,KRW,,,29894535168.0,11283889152.0,,,,1009693688.0,,6360885760.0,0.0,,,,,,,,,,,,,81062128.0,10229482496.0,,0.0,,,,,,,,,,,,,,,129245992.0,,,,20433371136.0,2179816368.0,,,0.0,0.0,,,,,,,,,,,11749099520.0,,,,,,,,,,,,,,,,,,,,,6504455680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50327904256.0,,11523764224.0,,3773046528.0,,,,,,6325507840.0,,,,,,,,,,,,,,784925504.0,,,,,,,,,,,,,,,640284480.0,,18398437376.0,,,,,,,17051704960.0,,,,,,,,,,,,,,,,,,,,,,,505457664.0,,,,841274368.0,,,29922201600.0,,18341087232.0,20405704704.0,50327904256.0
[095660],네오위즈,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2017-12-31,사업보고서,KRW,,,188793929728.0,63637463040.0,,,,22575724544.0,97665105920.0,,0.0,,,,,,,,,,,,,1076948352.0,10523295.0,,0.0,,,,,,,,,,,,,,,3828161792.0,,,,115565453312.0,72998014976.0,4342324736.0,,0.0,0.0,,,,,,,,,,,6152260608.0,,,,,,,,,,,0.0,,,,,,,,,,16215457792.0,,,,,,,,,,,,,,,,,,,,,,,,14102816768.0,,1754572032.0,304359374848.0,,32738254848.0,17630887936.0,,,,,,,125404360.0,,,,,,,,,,,,,,998668352.0,,1867471488.0,,,,,,,,,,,,,12115823616.0,,10047966208.0,5294741504.0,,,,,,0.0,,,,,,,,,,368633920.0,,,,,,,,,,,,4310607872.0,,,,,73982632.0,,,42786222080.0,,198456934400.0,261573165056.0,304359374848.0
[042420],네오위즈홀딩스,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2017-12-31,사업보고서,KRW,,,335663562752.0,71817101312.0,,,,159312363520.0,99398737920.0,,0.0,,,,,,,,,,,,,1077106816.0,64563736.0,,0.0,,,,,,,,,,,,,,,3993675264.0,,,,189114335232.0,123186212864.0,4984474624.0,,0.0,0.0,,,,,,,,,,,6379284992.0,,,,,,,,,,,0.0,,,,,,,,,,39513182208.0,,,,,,,,,,,,,,,,,,,,,,,,13291598848.0,,1759571968.0,524777881600.0,,34890964992.0,18417408000.0,,,,,,,922384000.0,,,,,,,,,,,,,,1415129600.0,,1867471488.0,,,,,,,,,,,,,12268572672.0,,16679739392.0,5508241920.0,,,,,,0.0,,,,,,,,,,368633920.0,,,,,,,,,,,,,,,,,5715429376.0,,,51570708480.0,,202404904960.0,473207177216.0,524777881600.0
[311390],네오크레마,코스닥시장상장법인,107.0,기타 식품 제조업,12.0,2017-12-31,사업보고서,KRW,,,13680505856.0,6948075520.0,,,,227726752.0,460014176.0,1988720768.0,0.0,,,,,,,,,,,,,26161900.0,3917298688.0,,0.0,,,,,,,,,,,,,,,112508352.0,,,,11613492224.0,756081792.0,82413200.0,,0.0,0.0,,,,,,,,,,,10614489088.0,,,,,,,,,,,,,,,,,,,,,40933964.0,,,,,,,,,,,,,,,,,,,,,,,,119574384.0,,,25293998080.0,,2134613248.0,807736256.0,657887296.0,,,,,,648291648.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,20698040.0,,14759815168.0,93782224.0,,,,,,14291067008.0,,,,,,,,,,,48800928.0,,,,,,,,,,,326164512.0,,,,,,,,16894428160.0,,8368992256.0,8399569920.0,25293998080.0
[085910],네오티스,코스닥시장상장법인,303.0,자동차 신품 부품 제조업,12.0,2017-12-31,사업보고서,KRW,,,31587246080.0,6713312256.0,,,,6835467264.0,13407707136.0,,0.0,,,,,,,,,,,,,,4541747712.0,,0.0,,,,,,,,,,,,,,,89012096.0,,,,49441996800.0,16824803232.0,,,0.0,0.0,,,,,,,,,,,29588811776.0,,,,,,,,,,,,,,,,,,,,,2120008064.0,,,,,,,,,,,,,,,,,,,,,,,,898375552.0,,10000000.0,81029242880.0,,29363136512.0,3482201344.0,,,,,,,25223649792.0,,,,,,,,,,,,,,511424128.0,,15781123.0,,,,,,,,,,,,,130080344.0,,5586017280.0,2443000064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34949152768.0,,8051798016.0,46080090112.0,81029242880.0
[092730],네오팜,코스닥시장상장법인,204.0,기타 화학제품 제조업,12.0,2017-12-31,사업보고서,KRW,,,44047409152.0,4244304896.0,,,,27406624768.0,7160207872.0,,0.0,,,,,,,,,,,,,42632852.0,4843618304.0,,0.0,,,,,,,,,,,,,,,350020320.0,,,,12647397376.0,2393374304.0,,,0.0,0.0,,,,,,,,,,,8917710848.0,,,,,,,,,,,,,,,,,,,,,1202596224.0,,,,,,,,,,,,,,,,,,,,,,,,133716680.0,,,56694808576.0,,9014942720.0,6037456384.0,,,,,,,63905436.0,,,,,,,,,,,,,,1674621056.0,,,,,,,,,,,,,,,1238959744.0,,97950272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97950272.0,,,,,,,,9112892416.0,,33278783488.0,47581913088.0,56694808576.0
[290660],네오펙트,코스닥시장상장법인,271.0,의료용 기기 제조업,12.0,2017-12-31,사업보고서,KRW,,,8015162880.0,3895170048.0,,,,35596708.0,,1835738880.0,0.0,,,,,,,,,,,,,,1438311424.0,,0.0,,,,,,,,,,,,,,,810345728.0,,,,2192448512.0,119973880.0,,,0.0,0.0,,,,,,,,,,,615249024.0,,,,,,,,,,,0.0,,,,,,,,,,1457225600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10207610880.0,,863275456.0,,134611456.0,,,,,,598114304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130549712.0,,26531016704.0,,,,,,,26005213952.0,,,,,,,,,,0.0,,,,,,,,,,,,,525803008.0,,,,,,,27394291712.0,,-19611103232.0,-17186680832.0,10207610880.0
[033640],네패스,코스닥시장상장법인,261.0,반도체 제조업,12.0,2017-12-31,사업보고서,KRW,,,104151056384.0,47967805440.0,,,,10245914624.0,35037618176.0,,0.0,,,,,,,,,,,,,,8960470016.0,,0.0,,,,,,,,,,,,,,,1538097664.0,,,401147968.0,203970134016.0,24448265088.0,3897532416.0,,0.0,0.0,,,,,,,,,,,161946632192.0,,,,,,,,,,,,,,,,,,,,,4684733440.0,,,,,,,,,,,,,,,,,,,,,,,,8992977920.0,,,308121206784.0,,106206322688.0,33970886656.0,,,,,,,61188051456.0,,,,,,,,,,,,,2898499840.0,,,,,,,,,,,,,,,7191583744.0,957299712.0,,81040146432.0,1400845312.0,,,,,,59788607696.0,,,,,,,,,,,,,,,,,,,,,,10026887168.0,,,,,,520530016.0,,187246460928.0,,44564955136.0,120874729472.0,308121206784.0
[005720],넥센,유가증권시장상장법인,221.0,고무제품 제조업,12.0,2017-12-31,사업보고서,KRW,,,158949720064.0,23952631808.0,,,,47801336576.0,61535973376.0,,0.0,,,,,,,,,,,,,,24690620416.0,,0.0,,,,,,,,,,,,,,,969158400.0,,,,926502092800.0,,47508760.0,,0.0,0.0,,,,,,,,,,,154977959936.0,,,,,,,,,,,,,,,,,,,,,5050457088.0,,,,,,,,,,,,,,,,,,,,,,,,,,79261592.0,1085451862016.0,,96298196992.0,36557787136.0,,,,,,,49180674560.0,,,,,,,,,,,,,,6764780032.0,,,,,,,,,,,,,,,3794955776.0,,72078622720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656453312.0,,,,,55723503616.0,162131296.0,,168376827904.0,,729699647488.0,917075001344.0,1085451862016.0
[002350],넥센타이어,유가증권시장상장법인,221.0,고무제품 제조업,12.0,2017-12-31,사업보고서,KRW,,,913495228416.0,115997392896.0,,,,131299631104.0,28745707520.0,339489718272.0,0.0,,,,,,,,,,,,,,270833238016.0,,0.0,,,,,,,,,,,,,,,27129589760.0,,,,1880514887680.0,37736350848.0,19831617536.0,,0.0,0.0,,,,,,,,,,,1765739331584.0,,,,,,,,,,,,,,,,,,,,4639826432.0,14427163648.0,,,,,,,,,,,,,,,,,,,,,,,,37450928128.0,,689707328.0,2794010181632.0,,648195538944.0,,107725176832.0,,,163854024704.0,,,307136329856.0,,,,,,,,,,,,,,26283032576.0,,,,,,,,,,,,,,,43196944384.0,,806880739328.0,2302939904.0,,,,,,558492871360.0,,,,,,,,,,5489012736.0,,,,,,,,,,,,231115587584.0,,,,,,9480369152.0,,1455076278272.0,,1203429441536.0,1338933903360.0,2794010181632.0
