,회사명,결산기준일,자산총계,자본총계,부채총계
4876,세종메디칼,2018-12-31,46378115072.0,42963881984.0,3414231040.0
4877,세종메디칼,2019-03-31,46994771968.0,43491893248.0,3502880768.0
4878,세종메디칼,2019-06-30,48477999104.0,44022652928.0,4455344128.0
4879,세종메디칼,2019-09-30,49343676416.0,44611981312.0,4731694080.0
4880,세종메디칼,2019-12-31,49484742656.0,45740449792.0,3744292864.0
4881,세종메디칼,2020-03-31,51122135040.0,45238464512.0,5883667968.0
4882,세종텔레콤,2017-12-31,418189705216.0,331405131776.0,86784598016.0
4883,세종텔레콤,2018-12-31,400686252032.0,331809423360.0,68876845056.0
4884,세종텔레콤,2019-03-31,435028066304.0,333764591616.0,101263466496.0
4885,세종텔레콤,2019-06-30,444736864256.0,330407837696.0,114328993792.0
4886,세종텔레콤,2019-09-30,422783320064.0,327802355712.0,94980947968.0
4887,세종텔레콤,2019-12-31,448276037632.0,336737959936.0,111538077696.0
4888,세종텔레콤,2020-03-31,398693728256.0,305063755776.0,93629956096.0
4889,세중,2017-12-31,115681222656.0,83817938944.0,31863283712.0
4890,세중,2018-12-31,111721717760.0,83482861568.0,28238850048.0
4891,세중,2019-03-31,127272017920.0,85335261184.0,41936756736.0
4892,세중,2019-06-30,116328751104.0,84702519296.0,31626225664.0
4893,세중,2019-09-30,135740014592.0,85547909120.0,50192105472.0
4894,세중,2019-12-31,124802695168.0,85941313536.0,38861385728.0
4895,세중,2020-03-31,142871429120.0,88211931136.0,54659506176.0
4896,세진중공업,2017-12-31,348994469888.0,157012033536.0,191982436352.0
4897,세진중공업,2018-12-31,368276701184.0,158369464320.0,209907253248.0
4898,세진중공업,2019-03-31,407387373568.0,157810851840.0,249576505344.0
4899,세진중공업,2019-06-30,399239118848.0,160155074560.0,239084027904.0
4900,세진중공업,2019-09-30,411321630720.0,160274563072.0,251047084032.0
4901,세진중공업,2019-12-31,408589336576.0,162334097408.0,246255222784.0
4902,세진중공업,2020-03-31,442830782464.0,156726083584.0,286104715264.0
4903,세진티에스,2017-12-31,44168216576.0,41609097216.0,2559120896.0
4904,세진티에스,2018-12-31,41644195840.0,39294775296.0,2349419264.0
4905,세진티에스,2019-03-31,42318606336.0,39945273344.0,2373333504.0
4906,세진티에스,2019-06-30,42374062080.0,39907454976.0,2466606592.0
4907,세진티에스,2019-09-30,43148472320.0,40608313344.0,2540158464.0
4908,세진티에스,2019-12-31,40921358336.0,37486133248.0,3435226112.0
4909,세진티에스,2020-03-31,42596556800.0,38314655744.0,4281900544.0
4910,세코닉스,2017-12-31,343632183296.0,129558945792.0,214073229312.0
4911,세코닉스,2018-12-31,398343405568.0,127901540352.0,270441873408.0
4912,세코닉스,2019-03-31,428479414272.0,129452761088.0,299026677760.0
4913,세코닉스,2019-06-30,426058973184.0,136331689984.0,289727283200.0
4914,세코닉스,2019-09-30,410571997184.0,139454889984.0,271117107200.0
4915,세코닉스,2019-12-31,357537415168.0,109332733952.0,248204689408.0
4916,세코닉스,2020-03-31,365437714432.0,98828722176.0,266608984064.0
4917,세화아이엠씨,2017-12-31,242445434880.0,68263886848.0,174181548032.0
4918,세화아이엠씨,2018-12-31,172063703040.0,28109264896.0,143954444288.0
4919,세화아이엠씨,2019-03-31,170918625280.0,21382225920.0,149536407552.0
4920,세화아이엠씨,2019-06-30,171210637312.0,28583815168.0,142626832384.0
4921,세화아이엠씨,2019-09-30,170478551040.0,26933346304.0,143545204736.0
4922,세화아이엠씨,2019-12-31,158469193728.0,21495482368.0,136973705216.0
4923,세화아이엠씨,2020-03-31,166722650112.0,34757574656.0,131965083648.0
4924,센트랄모텍,2017-12-31,216643895296.0,61653893120.0,154990018560.0
4925,센트랄모텍,2018-12-31,236543541248.0,80802914304.0,155740618752.0
4926,센트랄모텍,2019-12-31,235415928832.0,97739423744.0,137676505088.0
4927,센트랄모텍,2020-03-31,238852980736.0,100115611648.0,138737369088.0
4928,센트럴바이오,2017-12-31,24219332608.0,12980312064.0,11239020544.0
4929,센트럴바이오,2018-12-31,22243205120.0,14110063616.0,8133142016.0
4930,센트럴바이오,2019-06-30,47246913536.0,33727830016.0,13519083520.0
4931,센트럴바이오,2019-09-30,42483458048.0,24467695616.0,18015764480.0
4932,센트럴바이오,2019-12-31,34959638528.0,24455981056.0,10503656448.0
4933,센트럴바이오,2020-03-31,34091870208.0,22837696512.0,11254173696.0
4934,셀루메드,2017-12-31,64983515136.0,34521419776.0,30462093312.0
4935,셀루메드,2018-12-31,49579065344.0,23016355840.0,26562711552.0
4936,셀루메드,2019-03-31,52342968320.0,25516236800.0,26826733568.0
4937,셀루메드,2019-06-30,51649679360.0,25639772160.0,26009907200.0
4938,셀루메드,2019-09-30,71031513088.0,21412354048.0,49619161088.0
4939,셀루메드,2019-12-31,64980480000.0,15725366272.0,49255112704.0
4940,셀루메드,2020-03-31,62936653824.0,14795771904.0,48140881920.0
4941,셀바스AI,2017-12-31,106906181632.0,54708948992.0,52197232640.0
4942,셀바스AI,2018-12-31,99226386432.0,44383436800.0,54842953728.0
4943,셀바스AI,2019-03-31,94983610368.0,39274811392.0,55708794880.0
4944,셀바스AI,2019-06-30,90893770752.0,35005120512.0,55888654336.0
4945,셀바스AI,2019-09-30,91944656896.0,36981354496.0,54963302400.0
4946,셀바스AI,2019-12-31,94134124544.0,43804205056.0,50329919488.0
4947,셀바스AI,2020-03-31,96622354432.0,49125371904.0,47496982528.0
4948,셀바스헬스케어,2017-12-31,54696398848.0,27814180864.0,26882217984.0
4949,셀바스헬스케어,2018-12-31,41258590208.0,14604808192.0,26653782016.0
4950,셀바스헬스케어,2019-03-31,40052563968.0,11858406400.0,28194158592.0
4951,셀바스헬스케어,2019-06-30,40458506240.0,12438095872.0,28020412416.0
4952,셀바스헬스케어,2019-09-30,41631793152.0,14481587200.0,27150204928.0
4953,셀바스헬스케어,2019-12-31,47106650112.0,24137488384.0,22969161728.0
4954,셀바스헬스케어,2020-03-31,47389794304.0,23777855488.0,23611938816.0
4955,셀트리온,2017-12-31,3315527581696.0,2431929286656.0,883598295040.0
4956,셀트리온,2018-12-31,3540626702336.0,2632777990144.0,907848843264.0
4957,셀트리온,2019-03-31,3502490779648.0,2643750289408.0,858740555776.0
4958,셀트리온,2019-06-30,3684048830464.0,2742344482816.0,941704609792.0
4959,셀트리온,2019-09-30,3790810644480.0,2808920408064.0,981890236416.0
4960,셀트리온,2019-12-31,3893691678720.0,2906958069760.0,986733412352.0
4961,셀트리온,2020-03-31,4124016640000.0,3004634759168.0,1119381880832.0
4962,셀트리온제약,2017-12-31,470269296640.0,293623660544.0,176645636096.0
4963,셀트리온제약,2018-12-31,452444127232.0,270034681856.0,182409428992.0
4964,셀트리온제약,2019-03-31,445917593600.0,270465613824.0,175451996160.0
4965,셀트리온제약,2019-06-30,460663324672.0,272770252800.0,187893071872.0
4966,셀트리온제약,2019-09-30,455474741248.0,275153944576.0,180320780288.0
4967,셀트리온제약,2019-12-31,470980395008.0,280031363072.0,190949015552.0
4968,셀트리온제약,2020-03-31,486940246016.0,281319604224.0,205620641792.0
4969,셀트리온헬스케어,2017-12-31,2874945568768.0,1707473240064.0,1167472328704.0
4970,셀트리온헬스케어,2018-12-31,2948569235456.0,1635478536192.0,1313090699264.0
4971,셀트리온헬스케어,2019-03-31,2867887079424.0,1620399751168.0,1247487197184.0
4972,셀트리온헬스케어,2019-06-30,2938645774336.0,1629307011072.0,1309338763264.0
4973,셀트리온헬스케어,2019-09-30,2913056325632.0,1630462410752.0,1282593783808.0
4974,셀트리온헬스케어,2019-12-31,2848904970240.0,1665893793792.0,1183011045376.0
4975,셀트리온헬스케어,2020-03-31,3116508119040.0,1742654144512.0,1373853974528.0
4976,소리바다,2017-12-31,62490968064.0,34252290048.0,28238675968.0
4977,소리바다,2018-12-31,63140401152.0,27640477696.0,35499921408.0
4978,소리바다,2019-03-31,59717201920.0,27938631680.0,31778570240.0
4979,소리바다,2019-06-30,73970040832.0,29072455680.0,44897583104.0
4980,소리바다,2019-09-30,62536040448.0,28717152256.0,33818890240.0
4981,소리바다,2019-12-31,55840055296.0,22667565056.0,33172488192.0
4982,소리바다,2020-03-31,64525271040.0,41535881216.0,22989389824.0
4983,소프트캠프,2017-12-31,11467765760.0,-4625120256.0,16092886016.0
4984,소프트캠프,2018-12-31,13311789056.0,177334000.0,13134454784.0
4985,소프트캠프,2019-12-31,21126082560.0,9609441280.0,11516641280.0
4986,소프트캠프,2020-03-31,20097558528.0,14023513088.0,6074044416.0
4987,손오공,2017-12-31,60058075136.0,19092992000.0,40965083136.0
4988,손오공,2018-12-31,46444146688.0,20202905600.0,26241239040.0
4989,손오공,2019-03-31,42068291584.0,20605519872.0,21462769664.0
4990,손오공,2019-06-30,42199482368.0,20305573888.0,21893906432.0
4991,손오공,2019-09-30,51077128192.0,25862119424.0,25215010816.0
4992,손오공,2019-12-31,55702503424.0,24438495232.0,31264008192.0
4993,손오공,2020-03-31,50436112384.0,23207770112.0,27228342272.0
4994,솔고바이오,2017-12-31,64743116800.0,47017013248.0,17726103552.0
4995,솔고바이오,2018-12-31,75095793664.0,51895181312.0,23200610304.0
4996,솔고바이오,2019-03-31,73561694208.0,50648702976.0,22912989184.0
4997,솔고바이오,2019-06-30,69723815936.0,47005020160.0,22718795776.0
4998,솔고바이오,2019-09-30,68842061824.0,45945204736.0,22896859136.0
4999,솔고바이오,2019-12-31,56455024640.0,33170958336.0,23284068352.0
5000,솔고바이오,2020-03-31,57977307136.0,33767704576.0,24209600512.0
5001,솔루에타,2017-12-31,204394201088.0,84599791616.0,119794401280.0
5002,솔루에타,2018-12-31,212054425600.0,71330873344.0,140723568640.0
5003,솔루에타,2019-03-31,193019543552.0,72323178496.0,120696356864.0
5004,솔루에타,2019-06-30,225817837568.0,68556156928.0,157261676544.0
5005,솔루에타,2019-09-30,220408348672.0,67475714048.0,152932630528.0
5006,솔루에타,2019-12-31,185747161088.0,70580994048.0,115166175232.0
5007,솔루에타,2020-03-31,185801244672.0,61349388288.0,124451856384.0
5008,솔본,2017-12-31,187436711936.0,165235113984.0,22201595904.0
5009,솔본,2018-12-31,197269651456.0,177619058688.0,19650594816.0
5010,솔본,2019-03-31,198615334912.0,179472859136.0,19142488064.0
5011,솔본,2019-06-30,209027694592.0,187248459776.0,21779224576.0
5012,솔본,2019-09-30,214484697088.0,191569739776.0,22914955264.0
5013,솔본,2019-12-31,208145432576.0,183033544704.0,25111900160.0
5014,솔본,2020-03-31,198738526208.0,175548203008.0,23190325248.0
5015,솔브레인,2017-12-31,895949537280.0,649858973696.0,246090612736.0
5016,솔브레인,2018-12-31,1006120402944.0,733787717632.0,272332652544.0
5017,솔브레인,2019-03-31,1043406585856.0,766920884224.0,276485668864.0
5018,솔브레인,2019-06-30,1079715823616.0,806897713152.0,272818077696.0
5019,솔브레인,2019-09-30,1139536953344.0,843611570176.0,295925350400.0
5020,솔브레인,2019-12-31,1159459635200.0,841668493312.0,317791141888.0
5021,솔브레인,2020-03-31,1211735736320.0,891482996736.0,320252641280.0
5022,솔트웍스,2017-12-31,48118398976.0,10390879232.0,37727522816.0
5023,솔트웍스,2018-12-31,58799882240.0,22544625664.0,36255256576.0
5024,솔트웍스,2019-03-31,52991459328.0,21128130560.0,31863328768.0
5025,솔트웍스,2019-06-30,57106903040.0,20242227200.0,36864675840.0
5026,솔트웍스,2019-09-30,60661506048.0,20628520960.0,40032985088.0
5027,솔트웍스,2019-12-31,33494933504.0,10897180672.0,22597752832.0
5028,솔트웍스,2020-03-31,34516381696.0,10325314560.0,24191066112.0
5029,송원산업,2017-12-31,865121009664.0,378126991360.0,486993985536.0
5030,송원산업,2018-12-31,872544010240.0,411197997056.0,461346013184.0
5031,송원산업,2019-03-31,917688025088.0,417782988800.0,499905003520.0
5032,송원산업,2019-06-30,957354999808.0,432595992576.0,524759007232.0
5033,송원산업,2019-09-30,937767010304.0,444756983808.0,493009993728.0
5034,송원산업,2019-12-31,894323982336.0,435580993536.0,458742988800.0
5035,송원산업,2020-03-31,929853997056.0,447538003968.0,482315993088.0
5036,쇼박스,2017-12-31,203267260416.0,138922377216.0,64344875008.0
5037,쇼박스,2018-12-31,179732873216.0,140710526976.0,39022362624.0
5038,쇼박스,2019-03-31,175809167360.0,138254450688.0,37554720768.0
5039,쇼박스,2019-06-30,164246306816.0,139018403840.0,25227900928.0
5040,쇼박스,2019-09-30,169296297984.0,140930531328.0,28365760512.0
5041,쇼박스,2019-12-31,165251334144.0,140660326400.0,24591013888.0
5042,쇼박스,2020-03-31,160912392192.0,139557011456.0,21355382784.0
5043,수산아이앤티,2020-03-31,88916525056.0,78025973760.0,10890553344.0
5044,수산중공업,2017-12-31,110463639552.0,92407111680.0,18056525824.0
5045,수산중공업,2018-12-31,204937117696.0,98987540480.0,105949577216.0
5046,수산중공업,2019-03-31,215304798208.0,100611301376.0,114693496832.0
5047,수산중공업,2019-06-30,206107443200.0,102289162240.0,103818272768.0
5048,수산중공업,2019-09-30,194951774208.0,103063240704.0,91888541696.0
5049,수산중공업,2019-12-31,183159341056.0,100356145152.0,82803204096.0
5050,수산중공업,2020-03-31,202455826432.0,103171366912.0,99284459520.0
5051,수성,2017-12-31,65868836864.0,17074994176.0,48793841664.0
5052,수성,2018-12-31,54015946752.0,14893050880.0,39122894848.0
5053,수성,2019-03-31,45067952128.0,15190082560.0,29877868544.0
5054,수성,2019-06-30,47737782272.0,19088867328.0,28648914944.0
5055,수성,2019-09-30,47884378112.0,17290405888.0,30593972224.0
5056,수성,2019-12-31,47293763584.0,16268828672.0,31024932864.0
5057,수성,2020-03-31,48145960960.0,15417309184.0,32728651776.0
5058,수젠텍,2017-12-31,18277197824.0,-32810729472.0,51087925248.0
5059,수젠텍,2018-12-31,24371974144.0,15456352256.0,8915622912.0
5060,수젠텍,2019-09-30,47724572672.0,29124618240.0,18599952384.0
5061,수젠텍,2019-12-31,45420146688.0,24319877120.0,21100267520.0
5062,수젠텍,2020-03-31,44869013504.0,25943240704.0,18925772800.0
5063,슈펙스비앤피,2017-12-31,131715727360.0,47108071424.0,84607655936.0
5064,슈펙스비앤피,2018-12-31,171434541056.0,54113472512.0,117321072640.0
5065,슈펙스비앤피,2019-03-31,165556846592.0,52484829184.0,113072013312.0
5066,슈펙스비앤피,2019-06-30,170473668608.0,54288457728.0,116185219072.0
5067,슈펙스비앤피,2019-09-30,156910305280.0,52832337920.0,104077967360.0
5068,슈펙스비앤피,2019-12-31,152329519104.0,55848972288.0,96480542720.0
5069,슈펙스비앤피,2020-03-31,143802122240.0,54411120640.0,89390997504.0
5070,슈프리마,2017-12-31,103278673920.0,97215021056.0,6063656960.0
5071,슈프리마,2018-12-31,115891118080.0,108646408192.0,7244711424.0
5072,슈프리마,2019-03-31,119299121152.0,113187430400.0,6111686656.0
5073,슈프리마,2019-06-30,126080155648.0,119063003136.0,7017150976.0
5074,슈프리마,2019-09-30,144306405376.0,129328463872.0,14977932288.0
5075,슈프리마,2019-12-31,148553809920.0,136394194944.0,12159616000.0
5076,슈프리마,2020-03-31,152587927552.0,143827812352.0,8760125440.0
5077,슈프리마아이디,2017-12-31,14999184384.0,12591295488.0,2407889664.0
5078,슈프리마아이디,2018-12-31,23805016064.0,21504055296.0,2300959488.0
5079,슈프리마아이디,2019-09-30,41802489856.0,40308383744.0,1494108288.0
5080,슈프리마아이디,2019-12-31,41757384704.0,40231383040.0,1526000128.0
5081,슈프리마아이디,2020-03-31,41694437376.0,40234131456.0,1460304384.0
5082,슈프리마에이치큐,2017-12-31,129283489792.0,122654326784.0,6629161472.0
5083,슈프리마에이치큐,2018-12-31,143580725248.0,134761570304.0,8819154944.0
5084,슈프리마에이치큐,2019-03-31,146820743168.0,137964765184.0,8855966720.0
5085,슈프리마에이치큐,2019-06-30,147888472064.0,139509317632.0,8379146752.0
5086,슈프리마에이치큐,2019-09-30,173307199488.0,163572301824.0,9734901760.0
5087,슈프리마에이치큐,2019-12-31,174441136128.0,163742892032.0,10698256384.0
5088,슈프리마에이치큐,2020-03-31,177183457280.0,166266011648.0,10917432320.0
5089,슈피겐코리아,2017-12-31,257553465344.0,221373464576.0,36180008960.0
5090,슈피겐코리아,2018-12-31,296804909056.0,261298683904.0,35506241536.0
5091,슈피겐코리아,2019-03-31,316707176448.0,265733750784.0,50973433856.0
5092,슈피겐코리아,2019-06-30,314337492992.0,275004751872.0,39332737024.0
5093,슈피겐코리아,2019-09-30,344813895680.0,289650311168.0,55163564032.0
5094,슈피겐코리아,2019-12-31,346250543104.0,294608732160.0,51641802752.0
5095,슈피겐코리아,2020-03-31,362183196672.0,302555267072.0,59627933696.0
5096,스맥,2017-12-31,204499976192.0,96009666560.0,108490317824.0
5097,스맥,2018-12-31,220685713408.0,96360095744.0,124325617664.0
5098,스맥,2019-03-31,224688717824.0,93992984576.0,130695733248.0
