,종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),유동자산per자산총계,비유동자산per자산총계,유동부채per자산총계,비유동부채per자산총계,부채총계per자산총계,이익잉여금(결손금)per자산총계,자본총계per자산총계,cluster
5566,[052860],아이앤씨,261.0,반도체 제조업,2017-12-31,사업보고서,62120308736.0,22900238336.0,39220072448.0,22411831296.0,18760372224.0,3651459840.0,39708479488.0,-16879429632.0,0.3686433438913165,0.6313566890769678,0.30200062758426016,0.05878045222727465,0.3607810674484282,-0.27172159919124844,0.6392189655198561,0
5567,[052860],아이앤씨,261.0,반도체 제조업,2018-12-31,사업보고서,63155380224.0,20680288256.0,42475089920.0,19893635072.0,18239801344.0,1653832448.0,43261743104.0,-15290570752.0,0.3274509342300053,0.6725490333420371,0.2888083529749473,0.026186723001811945,0.31499509624423283,-0.2421103427414621,0.6850048713278094,0
5568,[052860],아이앤씨,261.0,반도체 제조업,2019-03-31,1분기보고서,68945125376.0,25756194816.0,43188928512.0,21965537280.0,19967662080.0,1997876224.0,46979584000.0,23305887744.0,0.373575284337155,0.6264246859580619,0.2896167346292303,0.028977773455401774,0.3185944932322404,0.3380353232646792,0.6814054473581932,2
5569,[052860],아이앤씨,261.0,반도체 제조업,2019-06-30,반기보고서,76000911360.0,30097192960.0,45903716352.0,17479809024.0,15702084608.0,1777724416.0,58521100288.0,29233516544.0,0.39601094804555775,0.6039890250073969,0.206603898914088,0.02339083024385459,0.22999472915794256,0.3846469209497648,0.7700052438950121,2
5570,[052860],아이앤씨,261.0,반도체 제조업,2019-09-30,3분기보고서,75221581824.0,29451890688.0,45769687040.0,17597990912.0,15372099584.0,2225891072.0,57623588864.0,28194713600.0,0.3915351149741863,0.6084648305733561,0.2043575688153824,0.0295911228935339,0.2339486951121949,0.3748221310470271,0.7660512776615762,2
5571,[052860],아이앤씨,261.0,반도체 제조업,2019-12-31,사업보고서,72454406144.0,26968907776.0,45485502464.0,17345685504.0,15294391296.0,2051294464.0,55108722688.0,25211058176.0,0.3722190162238093,0.6277810403082944,0.21108987168569235,0.028311521316221142,0.23940138946865705,0.3479575572794581,0.7605986387973949,2
5572,[052860],아이앤씨,261.0,반도체 제조업,2020-03-31,1분기보고서,70994329600.0,28195414016.0,42798915584.0,16209524736.0,14363298816.0,1846225920.0,54784802816.0,24754321408.0,0.3971502255864671,0.6028497744135329,0.20231614125982253,0.026005258876337083,0.2283214001361596,0.3486802614726008,0.7716785710164661,2
5573,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2017-12-31,사업보고서,2272169558016.0,1537151467520.0,735018090496.0,1166143913984.0,923809153024.0,242334810112.0,1106025644032.0,652974227456.0,0.6765126581760039,0.3234873418239961,0.406575798784421,0.1066534886259107,0.5132292657781433,0.2873791813433854,0.4867707342218568,4
5574,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2018-12-31,사업보고서,2182677528576.0,1271153033216.0,911524429824.0,1074869829632.0,810541711360.0,264328085504.0,1107807698944.0,649078505472.0,0.5823824255181261,0.41761754445636656,0.3713520209688535,0.12110267414373857,0.4924547101253457,0.2973771878686381,0.5075452898746543,4
5575,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2019-03-31,1분기보고서,2282423582720.0,1277607149568.0,1004816433152.0,1193269264384.0,781938786304.0,411330510848.0,1089154318336.0,630628941824.0,0.5597590032107255,0.4402409967892745,0.34259144193215496,0.18021655312455676,0.5228079807000426,0.2762979433784458,0.4771920192999574,4
5576,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2019-06-30,반기보고서,2733035225088.0,1405033512960.0,1328001712128.0,1490699550720.0,807771570176.0,682928046080.0,1242335674368.0,646947799040.0,0.514092720087338,0.485907279912662,0.2955584189918338,0.24987897697440425,0.5454373719870375,0.2367140361387655,0.4545626280129626,0
5577,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2019-09-30,3분기보고서,2844736094208.0,1480308162560.0,1364427931648.0,1582114668544.0,858760216576.0,723354386432.0,1262621425664.0,660913127424.0,0.5203674834983704,0.4796325165016296,0.30187693625586964,0.2542782045423403,0.5561551638358478,0.23232844999915686,0.4438448361641522,0
5578,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2019-12-31,사업보고서,2883776413696.0,1701687459840.0,1182088953856.0,1610218340352.0,852502118400.0,757716156416.0,1273558073344.0,675672358912.0,0.590089943089252,0.409910056910748,0.2956200468077857,0.2627513536823997,0.5583714232159418,0.23430122935433215,0.4416285767840582,4
5579,[010780],아이에스동서,232.0,"내화, 비내화 요업제품 제조업",2020-03-31,1분기보고서,2931076628480.0,1880982552576.0,1050094206976.0,1681230135296.0,974719287296.0,706510782464.0,1249846624256.0,662427140096.0,0.6417377608962211,0.3582622838218183,0.3325465045250184,0.24104138922849755,0.5735879161125357,0.2260013039780273,0.4264121286055037,4
5580,[069920],아이에스이커머스,479.0,무점포 소매업,2017-12-31,사업보고서,97041547264.0,61888229376.0,35153313792.0,21412536320.0,21258424320.0,154112720.0,75629010944.0,22408974336.0,0.6377498207817529,0.362250137009522,0.2190651831031382,0.0015881107045906714,0.2206532863882264,0.2309214451727232,0.7793467136117737,1
5581,[069920],아이에스이커머스,479.0,무점포 소매업,2018-12-31,사업보고서,81502846976.0,21174708224.0,60328140800.0,19098128384.0,18253631488.0,844497984.0,62404722688.0,9187641344.0,0.25980329534053304,0.7401967297874236,0.22396311497407093,0.010361576501108949,0.23432467812595295,0.11272785779747632,0.7656753721299602,2
5582,[069920],아이에스이커머스,479.0,무점포 소매업,2019-03-31,1분기보고서,86676979712.0,20474212352.0,66202767360.0,21920475136.0,21110609920.0,809865152.0,64756502528.0,8245829120.0,0.2362128032152169,0.7637871967847831,0.24355497838230905,0.009343486063899826,0.2528984651845825,0.0951328616594425,0.7471015111874598,2
5583,[069920],아이에스이커머스,479.0,무점포 소매업,2019-06-30,반기보고서,91921203200.0,18592907264.0,73328295936.0,28106764288.0,23872997376.0,4233766144.0,63814443008.0,7363507200.0,0.2022700597548314,0.7977299402451686,0.25971154146076275,0.04605864584679414,0.3057701956625389,0.0801067321103125,0.6942298488973652,2
5584,[069920],아이에스이커머스,479.0,무점포 소매업,2019-09-30,3분기보고서,89160474624.0,17934200832.0,71226277888.0,27529439232.0,23592830976.0,3936606720.0,61631037440.0,5234270208.0,0.20114519250408427,0.7988548534355545,0.26461087242406106,0.044151926474159366,0.30876281612558504,0.058706172550937186,0.6912372068442344,0
5585,[069920],아이에스이커머스,479.0,무점포 소매업,2019-12-31,사업보고서,78983798784.0,34857955328.0,44125843456.0,29515941888.0,25707333632.0,3808610048.0,49467858944.0,-6933734912.0,0.4413304483281105,0.5586695516718894,0.3254760346777296,0.04822014269553622,0.3736961546850686,-0.08778679955571582,0.6263038712442995,4
5586,[069920],아이에스이커머스,479.0,무점포 소매업,2020-03-31,1분기보고서,81700724736.0,31995670528.0,49705054208.0,32067643392.0,28260714496.0,3806927872.0,49633083392.0,-7608513024.0,0.3916204003255514,0.6083795996744485,0.34590530974258804,0.04659601104275815,0.3925013333188947,-0.0931266282959598,0.6074986917482024,0
5587,[038880],아이에이,262.0,전자부품 제조업,2017-12-31,사업보고서,85018705920.0,19378319360.0,65640382464.0,50258718720.0,36155736064.0,14102985728.0,34759987200.0,-7169645568.0,0.2279300672752465,0.7720698845471207,0.4252680121715972,0.16588097378558642,0.5911489498239589,-0.08433021286805302,0.40885105017604106,0
5588,[038880],아이에이,262.0,전자부품 제조업,2018-12-31,사업보고서,105948880896.0,30359535616.0,75589345280.0,60706803712.0,44880191488.0,15826615296.0,45242077184.0,-10719364096.0,0.2865489031998468,0.7134510968001532,0.4236023175370266,0.14937973069800986,0.5729820192399213,-0.10117486853421497,0.4270179807600787,0
5589,[038880],아이에이,262.0,전자부품 제조업,2019-03-31,1분기보고서,100854538240.0,24994197504.0,75860336640.0,55540314112.0,41024049152.0,14516267008.0,45314224128.0,-3148659968.0,0.2478242222925277,0.7521757370945255,0.4067645330384292,0.14393271003290053,0.5506972227648563,-0.031219814427262012,0.4493027772351437,0
5590,[038880],아이에이,262.0,전자부품 제조업,2019-06-30,반기보고서,103783653376.0,59885084672.0,43898568704.0,42680238080.0,39759511552.0,2920726016.0,61103419392.0,-4087218432.0,0.5770184679762723,0.4229815320237277,0.3830999416445133,0.02814244749525669,0.4112423940731096,-0.039382102084924014,0.5887576453936066,4
5591,[038880],아이에이,262.0,전자부품 제조업,2019-09-30,3분기보고서,123663892480.0,68447326208.0,55216566272.0,61252300800.0,48429522944.0,12822776832.0,62411591680.0,-2735532800.0,0.5534948385930024,0.4465051614069976,0.3916221782508783,0.10369054842806126,0.4953127349594487,-0.02212070754963834,0.5046872650405513,4
5592,[038880],아이에이,262.0,전자부품 제조업,2019-12-31,사업보고서,109347266560.0,23010748416.0,86336520192.0,49482285056.0,47458410496.0,2023873280.0,59864985600.0,-4206260480.0,0.21043734461687488,0.7895626741124456,0.4340155176166116,0.01850867738782916,0.4525242067102661,-0.03846699247568278,0.5474758307483749,0
5593,[038880],아이에이,262.0,전자부품 제조업,2020-03-31,1분기보고서,112321560576.0,18795540480.0,93526016000.0,49024757760.0,46998183936.0,2026574976.0,63296798720.0,-1935153408.0,0.1673368886936217,0.8326630748396485,0.4184253111778987,0.018042617691629747,0.4364679186132607,-0.017228690538809058,0.5635320449200095,0
5594,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2017-12-31,사업보고서,255079890944.0,102616358912.0,152463540224.0,27355058176.0,23544760320.0,3810297600.0,227724836864.0,67269345280.0,0.40229105686158656,0.5977089752538419,0.09230347493432556,0.014937663591978362,0.10724113952991106,0.26371873153563585,0.8927588765278032,2
5595,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018-12-31,사업보고서,231274872832.0,78429511680.0,152845369344.0,26694979584.0,22403334144.0,4291645952.0,204579897344.0,41884041216.0,0.3391181701652987,0.6608818652557563,0.09686886374497747,0.01855647308091912,0.11542533461208065,0.18110069936747916,0.8845746830984469,2
5596,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-03-31,1분기보고서,239468576768.0,80559742976.0,158908841984.0,34270011392.0,22863839232.0,11406171136.0,205198573568.0,42549641216.0,0.3364104972071022,0.6635895370019791,0.09547740893850452,0.04763118105074151,0.1431085942653812,0.17768361005971398,0.8568914399437001,2
5597,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-06-30,반기보고서,242607210496.0,85590933504.0,157016276992.0,37223518208.0,25912494080.0,11311023104.0,205383696384.0,42513600512.0,0.35279633003904964,0.6472036699609504,0.1068084251371714,0.04662278207179045,0.15343121142977625,0.17523634365640978,0.8465688054534812,2
5598,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-09-30,3분기보고서,240173826048.0,86845882368.0,153327943680.0,39304159232.0,28146352128.0,11157807104.0,200869675008.0,37863690240.0,0.3615959482222821,0.6384040517777179,0.11719158823898987,0.04645721512455755,0.16364880336354745,0.15765119315055065,0.8363512307450819,2
5599,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-12-31,사업보고서,165807964160.0,70635544576.0,69835587584.0,28956887040.0,19037779968.0,9919107072.0,136851070976.0,-24473735168.0,0.4260081530694068,0.4211835537442015,0.1148182481127932,0.0598228626848608,0.174641110797654,-0.14760289285250214,0.8253588521474311,2
5600,[003560],아이에이치큐,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020-03-31,1분기보고서,160777879552.0,90949476352.0,69828411392.0,29457252352.0,19747731456.0,9709520896.0,131320635392.0,-29960751104.0,0.565684014526292,0.4343160364259908,0.12282617180314932,0.06039090030951474,0.18321707211266405,-0.1863487140611894,0.8167829788396188,1
5601,[101390],아이엠,262.0,전자부품 제조업,2017-12-31,사업보고서,136172601344.0,38125862912.0,98046738432.0,88722817024.0,77759807488.0,10963013632.0,47449784320.0,14250767360.0,0.27998189456398964,0.7200181054360104,0.5710385695839263,0.0805082191556668,0.6515467586601207,0.10465223708255107,0.3484532413398793,3
5602,[101390],아이엠,262.0,전자부품 제조업,2018-12-31,사업보고서,122051133440.0,30031613952.0,92019523584.0,74974044160.0,63325491200.0,11648558080.0,47077089280.0,-4002314752.0,0.2460576408064531,0.7539423927532516,0.5188439420034606,0.09543998283085506,0.6142838828846848,-0.032792114576859106,0.3857161171153152,3
5603,[101390],아이엠,262.0,전자부품 제조업,2019-03-31,1분기보고서,142760280064.0,50778624000.0,91981660160.0,97108033536.0,80572358656.0,16535674880.0,45652254720.0,-6060281856.0,0.35569154093306443,0.6443084877583894,0.5643891887847172,0.11582826030172393,0.6802174490864411,-0.04245075628377271,0.3197826082964667,3
5604,[101390],아이엠,262.0,전자부품 제조업,2019-06-30,반기보고서,127852257280.0,43195240448.0,84657020928.0,80555425792.0,69495209984.0,11060217856.0,47296831488.0,-9588765696.0,0.3378527791918544,0.662147252845124,0.5435587252230014,0.08650780276626494,0.6300665119707771,-0.07499879861331142,0.3699334880292228,3
5605,[101390],아이엠,262.0,전자부품 제조업,2019-09-30,3분기보고서,133818310656.0,49250328576.0,84567982080.0,89002254336.0,79153266688.0,9848986624.0,44816060416.0,-12391887872.0,0.3680387858325707,0.6319612141674292,0.5914980266898998,0.07359969331340832,0.6650977276554747,-0.09260233380060524,0.33490230295319146,3
5606,[101390],아이엠,262.0,전자부품 제조업,2019-12-31,사업보고서,117389819904.0,44259872768.0,73129951232.0,84694646784.0,75425243136.0,9269397504.0,32695179264.0,-24134983680.0,0.377033313486597,0.6229667214056961,0.6425194552447723,0.07896253279526626,0.7214820403784781,-0.2055969052490012,0.2785180119599615,3
5607,[101390],아이엠,262.0,전자부품 제조업,2020-03-31,1분기보고서,119929380864.0,42021318656.0,77908058112.0,86323863552.0,77270654976.0,9053201408.0,33605517312.0,-23570323456.0,0.3503838538418889,0.6496161120046787,0.6443012914710614,0.07548776907525552,0.7197891203148236,-0.1965350215784801,0.2802108796851764,3
5608,[090740],아이엠이연이,262.0,전자부품 제조업,2020-03-31,1분기보고서,247237296128.0,127038414848.0,120198873088.0,142448934912.0,113899266048.0,28549672960.0,104788353024.0,46445322240.0,0.5138319211444115,0.4861680457214291,0.4606880427499576,0.11547478235330333,0.5761628085361812,0.1878572649328533,0.4238371583296593,3
5609,[226350],아이엠텍,262.0,전자부품 제조업,2017-12-31,사업보고서,47607119872.0,24688553984.0,22918565888.0,24997808128.0,18144188416.0,6853620736.0,22609309696.0,-17094294528.0,0.5185895313637846,0.4814104686362154,0.3811234215550909,0.1439620954686431,0.5250854955143462,-0.35907012593832555,0.4749144614668783,3
5610,[226350],아이엠텍,262.0,전자부품 제조업,2018-12-31,사업보고서,33080360960.0,17559762944.0,15520596992.0,32336259072.0,20853891072.0,11482368000.0,744100928.0,-41672253440.0,0.530821382669701,0.4691785863753768,0.6304009529163251,0.3471052814050068,0.977506234321332,-1.2597278938518572,0.02249373665842853,3
5611,[226350],아이엠텍,262.0,전자부품 제조업,2019-03-31,1분기보고서,36872851456.0,20632487936.0,16240363520.0,27820361728.0,21962829824.0,5857531904.0,9052490752.0,-38308679680.0,0.5595576995345896,0.4404423004654105,0.5956368698582485,0.15885757875247955,0.7544944486107281,-1.03893998341065,0.2455055791603816,3
